1024 20000
584	595
523	688
530	711
552	535
771	832
561	693
639	587
895	523
841	797
693	575
704	512
515	613
709	522
844	924
611	544
767	576
695	813
768	848
768	767
639	671
887	781
603	735
512	538
545	656
552	647
516	799
512	899
584	784
934	514
870	589
711	752
513	578
577	722
592	831
772	777
641	824
639	528
606	767
512	827
544	649
577	562
639	595
627	520
898	752
897	584
817	559
767	759
531	528
767	991
532	593
675	590
631	814
786	788
535	608
848	584
575	575
812	896
843	795
708	517
960	528
522	897
838	542
521	719
532	566
534	517
722	521
970	654
518	524
860	840
555	624
907	639
579	891
543	575
723	882
909	705
720	900
707	546
610	629
720	585
534	551
690	791
720	781
511	577
659	515
785	832
520	519
779	839
521	775
819	658
867	654
779	671
547	513
737	842
771	553
579	513
976	661
815	527
684	786
835	671
836	641
712	803
599	642
559	519
543	521
649	786
716	639
849	512
740	600
591	608
976	512
575	632
716	544
632	677
775	919
742	543
516	673
523	770
545	584
599	709
528	741
560	552
736	678
785	780
522	658
593	545
770	528
930	898
775	735
783	809
762	801
983	899
556	530
599	544
670	837
528	973
865	724
641	551
515	664
843	621
1008	871
832	789
834	775
575	516
833	548
639	589
577	524
549	640
514	899
577	840
960	532
607	640
671	590
656	579
523	644
771	854
521	661
576	663
709	519
649	521
552	776
640	831
628	912
838	680
911	767
788	971
521	922
867	676
535	850
969	927
603	686
512	528
706	564
957	931
959	652
660	696
660	791
540	832
675	793
770	663
676	708
908	960
933	709
528	807
544	572
580	769
971	513
708	840
768	544
568	512
520	521
583	755
911	800
785	904
613	754
575	524
595	515
655	515
911	901
657	897
643	511
733	896
1000	769
513	832
548	585
543	900
771	514
521	521
581	515
950	701
748	576
519	511
514	543
818	518
639	765
853	931
800	515
715	610
585	641
587	585
657	961
543	913
822	679
770	759
575	864
993	943
516	579
519	703
784	803
807	830
514	671
595	743
517	790
524	526
528	560
705	523
716	896
648	964
911	548
578	532
674	800
660	610
670	513
514	575
544	533
586	551
841	576
967	897
870	512
579	595
524	841
616	739
544	561
612	922
736	552
559	594
615	576
579	868
640	512
520	587
837	838
559	943
856	853
528	543
534	671
578	640
708	512
672	667
564	655
649	545
704	523
876	558
943	513
514	576
703	575
929	556
513	987
656	513
575	608
565	773
641	898
807	643
839	580
991	631
639	610
528	514
687	726
513	771
652	768
514	516
521	785
576	869
515	599
867	525
628	671
641	639
516	648
519	799
639	1005
659	960
792	598
528	683
767	654
939	719
1017	574
644	649
520	548
965	651
633	741
528	531
575	808
780	930
543	848
546	595
579	835
522	739
620	777
520	903
575	807
514	663
511	660
576	737
1000	514
993	988
605	586
566	791
639	875
696	583
768	770
901	799
793	799
899	522
625	547
518	578
550	538
565	527
639	581
979	705
524	564
545	676
850	580
629	582
721	591
723	519
832	543
559	631
519	681
872	707
721	656
548	664
976	874
679	808
939	851
846	931
801	517
608	799
608	620
967	543
517	943
517	522
555	771
671	647
768	775
658	835
811	737
583	943
673	783
688	735
738	783
579	895
837	561
820	625
528	514
514	767
880	791
511	711
612	787
646	607
550	589
511	667
768	679
521	553
527	660
880	961
803	533
517	704
579	801
841	556
951	666
935	711
672	909
584	522
512	522
793	660
518	639
514	518
896	679
798	657
529	945
514	695
537	744
839	512
640	527
515	609
838	962
810	739
777	512
779	600
775	820
735	967
513	524
515	515
783	516
831	655
515	784
656	904
551	550
772	596
700	824
527	940
525	928
528	801
576	544
644	979
913	704
613	936
704	671
610	614
792	653
866	544
596	715
799	783
785	665
551	802
535	642
868	542
607	801
729	805
565	778
676	600
647	657
530	780
849	655
832	515
677	966
520	980
515	724
640	532
567	514
970	521
935	842
648	579
956	831
688	560
516	844
545	683
656	713
624	821
695	528
935	815
599	671
594	780
895	960
544	663
580	815
516	540
912	908
995	767
643	721
780	898
521	897
544	646
837	594
517	775
576	801
605	522
599	578
511	565
949	732
583	519
575	704
537	800
791	553
681	609
513	600
614	933
535	800
784	516
844	528
732	579
880	588
663	563
535	784
916	516
804	535
591	522
681	640
514	584
616	674
603	547
897	552
905	948
511	927
836	657
549	776
577	648
866	728
833	959
705	812
640	904
569	529
549	511
593	642
521	528
561	780
836	612
773	737
816	719
520	783
552	767
527	704
837	696
519	804
964	915
592	641
809	516
549	649
796	861
656	613
615	816
576	649
512	707
800	543
514	715
542	515
951	952
961	899
511	935
575	536
799	914
534	514
583	552
675	647
612	824
897	967
511	811
511	783
587	864
639	521
725	646
520	855
751	909
876	559
650	569
612	866
639	619
543	889
703	758
543	799
800	779
851	834
595	640
778	655
899	537
705	525
858	513
655	522
768	979
655	575
652	591
900	512
643	691
513	615
800	620
924	976
903	531
914	552
512	649
619	674
542	512
639	736
815	554
519	911
811	927
551	743
836	512
556	895
560	640
847	897
645	687
898	513
519	1005
964	522
535	594
788	554
611	561
767	620
801	969
676	1015
776	678
845	652
783	534
812	903
512	816
528	616
913	834
933	647
615	594
735	837
571	597
658	771
575	596
665	831
903	903
899	774
612	960
520	588
653	720
545	871
520	640
663	693
645	728
773	707
581	521
548	835
531	770
532	803
749	603
717	512
942	955
519	640
979	767
592	615
511	536
549	626
805	520
589	737
901	991
543	582
529	647
917	622
624	789
679	692
575	550
736	708
816	528
960	547
767	925
522	838
640	703
737	843
644	723
911	545
586	901
780	644
511	810
512	675
527	680
720	692
576	531
773	640
707	655
532	512
959	567
784	908
552	577
549	681
735	689
520	511
656	575
603	812
649	518
591	592
559	535
514	638
816	580
789	679
512	993
545	546
536	689
511	671
600	522
579	544
932	536
708	768
557	785
594	919
548	584
524	547
610	584
650	551
580	960
647	545
860	525
519	815
634	515
532	652
899	769
527	833
516	542
517	517
631	942
597	555
831	945
545	966
511	544
612	703
586	780
784	548
673	544
527	538
751	512
527	612
997	526
517	896
870	609
543	610
699	868
929	630
788	807
560	512
592	577
704	850
562	575
657	529
667	647
992	577
786	603
671	705
901	513
612	864
535	643
530	578
658	604
674	529
795	801
992	528
689	548
513	578
524	804
863	543
683	653
543	576
834	544
551	875
554	519
835	519
817	818
521	705
835	928
576	768
605	615
640	546
529	777
660	782
512	552
590	525
772	650
511	832
545	770
777	530
712	799
927	779
537	655
857	800
565	659
769	517
527	649
1015	850
769	655
579	547
555	511
968	523
753	770
799	596
518	511
532	579
773	564
836	661
831	992
526	618
511	777
629	532
780	520
728	592
650	659
584	815
577	576
745	529
649	525
733	619
937	511
553	513
787	517
833	543
645	951
648	516
783	644
583	530
578	512
522	553
960	549
597	524
661	512
568	607
579	585
639	529
517	674
513	589
709	579
586	689
520	848
839	979
759	912
592	695
562	516
944	512
785	674
530	924
733	588
611	516
556	555
514	578
691	931
643	664
567	528
527	935
547	583
525	531
895	516
608	591
848	516
834	809
641	936
768	768
702	549
520	647
519	720
640	644
641	863
519	543
787	866
705	865
650	521
784	748
832	818
544	767
700	511
927	820
642	1001
545	581
1011	678
897	536
530	595
626	802
524	511
540	925
699	736
833	579
657	678
555	658
755	709
632	929
575	599
704	601
667	554
936	560
704	679
575	867
641	553
791	576
580	511
623	641
539	906
801	710
770	582
635	578
528	738
937	519
792	848
526	521
759	573
739	559
807	867
661	532
896	511
871	709
619	772
768	831
531	575
561	516
528	543
858	624
800	699
529	512
523	839
553	613
513	518
647	511
656	849
624	577
782	512
815	819
879	923
513	887
815	611
999	511
904	769
646	935
522	937
529	632
607	803
645	561
549	833
528	896
512	831
711	607
594	949
840	605
576	1008
601	992
511	767
620	621
791	642
771	553
542	585
606	644
897	655
619	704
815	646
633	776
545	767
591	518
773	928
960	928
513	686
720	971
583	800
747	944
608	947
774	897
514	903
818	704
1002	574
660	720
629	896
792	511
543	728
527	529
516	712
543	831
816	832
532	777
593	893
893	800
805	519
587	553
716	511
596	546
970	535
679	930
883	584
582	550
735	830
575	515
519	511
956	680
567	799
823	517
511	680
520	602
665	779
739	643
896	676
789	596
672	513
522	600
768	935
579	576
704	515
524	802
529	679
832	720
917	581
519	933
735	557
533	546
820	539
722	519
928	847
775	704
611	655
529	556
704	705
856	511
857	915
617	586
767	968
514	703
516	522
641	554
543	520
563	540
648	812
515	515
521	979
769	607
644	930
514	864
668	513
831	799
615	993
520	612
770	640
613	516
521	833
770	517
599	531
591	789
802	680
812	687
804	534
599	771
927	777
833	580
740	612
623	523
624	513
611	528
552	968
512	568
791	576
864	673
776	569
511	511
674	527
967	671
719	890
514	583
851	826
899	574
610	567
528	563
600	582
605	547
851	789
729	513
512	737
529	512
594	657
685	957
540	672
569	595
634	596
535	768
839	688
808	660
768	528
584	840
513	687
531	900
568	783
697	663
666	642
512	736
553	779
575	580
511	664
816	705
575	724
707	757
520	771
584	512
559	513
744	816
568	729
648	552
769	529
726	903
580	711
641	514
641	657
624	549
688	848
676	968
583	835
527	674
639	516
777	511
772	533
574	662
585	801
898	959
515	767
848	959
679	1008
551	607
518	787
525	596
703	768
511	524
832	547
543	522
577	894
577	960
584	904
729	847
747	524
641	599
906	787
606	704
913	868
605	609
663	689
815	688
511	522
543	655
651	575
521	528
577	544
558	535
897	513
640	598
831	734
767	530
641	547
947	783
579	616
522	805
775	544
939	516
803	532
689	720
704	515
531	541
735	521
704	923
530	532
715	612
559	904
527	932
515	563
708	583
647	511
639	799
521	630
813	652
577	517
975	706
544	571
805	591
682	644
767	645
511	832
897	514
801	551
676	648
587	537
803	970
512	768
657	646
653	575
927	675
781	511
777	773
775	548
547	512
564	515
674	800
511	514
582	668
775	649
576	515
272	449
417	301
289	265
264	393
270	259
399	272
448	447
336	304
275	295
323	278
405	335
331	500
273	256
320	353
497	400
416	404
396	423
488	348
263	419
339	278
339	288
392	367
417	255
297	337
328	255
403	332
255	454
266	370
256	257
294	385
359	456
336	299
387	257
303	441
497	395
348	287
297	417
288	262
387	256
463	257
259	292
367	300
305	353
337	373
421	274
306	384
356	423
305	309
328	325
340	383
259	275
323	322
390	304
456	424
423	256
456	480
351	456
326	319
347	371
337	267
271	323
322	287
392	455
320	271
293	386
419	331
418	419
423	417
262	287
399	354
333	264
408	257
455	273
323	335
291	396
306	351
297	462
259	425
276	360
258	416
255	263
451	435
256	419
340	263
319	360
275	264
314	450
260	259
260	416
323	453
319	486
405	258
256	287
370	337
422	258
256	265
386	264
403	447
256	261
260	448
432	410
325	287
352	431
361	272
292	269
263	355
335	367
304	331
383	327
261	296
409	264
266	311
450	347
274	418
391	487
448	399
426	447
396	331
357	417
259	278
322	328
417	477
420	328
259	281
402	415
288	271
329	257
335	369
335	448
415	450
404	255
411	330
422	264
266	319
384	384
497	273
323	431
383	434
311	280
292	263
284	461
328	272
264	271
393	263
383	392
419	383
384	394
352	411
279	272
293	256
331	325
339	290
391	260
256	467
436	260
352	283
256	256
256	352
399	266
428	324
261	425
258	263
365	287
338	432
265	393
368	287
384	322
257	255
271	352
320	383
338	416
385	354
319	296
373	328
259	291
472	255
268	306
399	343
326	456
291	385
299	399
487	273
442	407
351	421
381	329
274	304
399	464
255	402
288	447
319	266
258	450
385	413
264	337
306	416
288	407
408	258
392	255
263	299
271	407
330	391
396	415
292	321
264	256
364	265
278	352
259	332
371	449
255	271
399	266
256	387
256	260
287	456
293	393
353	274
388	320
298	296
345	255
320	463
384	290
325	287
415	267
288	297
291	393
463	405
322	320
323	472
324	387
264	256
480	440
474	287
335	360
255	256
501	385
263	279
255	401
439	496
267	415
482	423
389	256
411	268
269	311
421	256
277	256
387	263
352	269
313	257
325	296
292	259
284	288
384	329
369	447
321	448
296	287
283	385
273	423
391	256
258	262
260	263
320	264
268	348
306	284
265	305
261	399
366	326
320	337
353	294
291	314
290	260
421	343
261	259
315	506
389	336
447	480
283	261
263	280
328	428
283	456
271	257
255	312
325	287
421	481
338	287
408	347
355	376
268	272
259	472
488	272
260	289
334	432
448	321
255	416
275	258
263	274
266	303
265	257
399	263
259	255
389	335
260	320
264	266
306	262
416	266
467	385
385	347
279	385
465	403
263	366
420	368
272	257
455	289
331	385
257	293
403	255
274	265
400	396
358	320
385	256
288	333
483	271
278	384
292	255
328	302
404	469
389	270
391	404
298	335
422	400
399	392
385	416
381	255
482	354
292	262
419	303
271	279
264	448
408	355
488	384
273	270
257	278
277	347
257	417
271	288
331	288
487	498
393	377
257	389
420	296
418	256
319	287
384	269
437	336
321	375
288	485
299	359
392	506
400	432
282	255
287	264
383	435
484	333
479	271
275	321
365	324
425	457
296	255
458	324
255	272
330	280
452	280
288	301
263	384
292	257
386	415
439	398
361	290
337	375
392	261
255	312
257	411
259	495
256	315
300	260
435	273
265	327
311	464
287	268
260	290
298	418
257	367
259	278
482	416
289	299
398	271
449	424
463	319
505	383
389	449
321	310
308	282
343	322
419	264
323	260
471	291
280	396
455	261
281	255
343	287
368	290
264	432
289	268
448	336
279	391
387	308
321	259
256	257
256	417
325	448
357	347
290	331
327	369
359	385
383	257
319	275
352	273
265	416
286	313
319	309
339	290
464	491
293	419
401	259
447	276
506	475
271	272
266	337
273	321
356	394
451	269
307	465
266	416
262	260
386	447
309	259
423	451
448	256
436	289
324	418
391	304
483	493
310	289
383	265
268	474
352	283
286	352
389	260
258	449
302	329
312	400
471	302
320	296
487	256
341	320
495	354
385	289
393	257
447	255
287	255
333	297
282	255
356	328
272	328
467	335
424	349
268	280
457	320
321	272
256	283
275	313
420	344
387	301
260	321
304	304
415	324
455	337
290	475
308	400
433	364
336	255
266	294
261	357
419	266
320	316
353	483
304	346
448	273
352	501
258	259
332	392
329	449
256	273
281	397
398	435
257	384
413	450
389	256
255	287
352	452
295	290
259	332
259	407
323	384
416	336
427	301
269	487
343	258
468	408
272	323
311	442
401	339
443	396
296	468
369	387
281	432
263	255
327	270
386	385
384	274
269	308
416	337
311	288
266	255
276	323
369	386
452	325
257	263
267	261
319	328
329	311
319	346
335	280
404	296
351	395
272	306
483	320
257	255
323	340
468	288
465	279
324	279
351	423
393	368
383	379
265	266
499	266
320	336
305	349
383	267
504	289
413	304
292	411
259	322
260	287
275	256
464	399
333	481
406	271
264	271
396	383
287	289
267	271
395	360
280	406
502	352
319	448
285	301
474	260
291	295
267	416
417	463
352	391
427	273
480	323
264	385
287	385
319	431
320	408
466	260
508	464
391	386
397	479
480	429
415	299
336	439
483	417
276	265
287	291
463	415
386	275
338	401
335	259
448	257
296	429
259	415
420	322
384	462
256	336
256	401
271	431
260	296
256	257
399	419
464	320
298	255
447	275
263	352
339	384
324	315
471	340
411	385
263	403
339	304
387	291
263	439
263	294
384	505
377	325
392	463
291	351
289	264
329	423
319	303
283	259
271	265
327	259
262	432
343	413
299	447
308	495
283	445
310	287
426	298
398	493
393	368
315	293
391	391
287	305
365	264
342	280
347	383
332	436
368	290
313	264
259	292
447	272
449	268
291	369
257	272
329	273
374	255
312	408
399	319
320	383
255	457
400	392
394	413
297	355
465	373
336	407
288	269
320	356
399	501
344	425
256	385
371	290
448	255
481	262
387	287
274	255
263	255
340	407
375	410
267	421
267	396
393	385
401	383
277	256
338	351
292	423
351	391
348	384
449	384
259	258
276	258
339	400
320	323
391	303
283	264
321	259
352	466
259	347
400	267
264	256
355	319
256	304
416	273
456	297
322	337
268	353
367	292
279	287
359	306
266	295
452	391
265	447
463	256
283	439
273	320
256	295
288	484
448	256
288	278
256	364
257	433
319	367
395	487
456	485
392	288
282	290
312	271
304	363
501	292
305	352
305	285
391	505
395	269
399	389
385	320
418	263
283	438
290	259
335	320
391	330
316	299
487	263
386	263
322	324
361	257
396	326
391	371
257	428
370	322
383	269
268	386
307	256
322	323
328	264
255	300
352	278
272	309
284	404
257	403
355	309
263	384
263	465
274	275
262	371
325	261
359	306
321	404
404	325
281	258
368	452
400	320
384	256
272	330
465	264
322	409
288	361
353	426
319	308
303	297
355	409
422	353
287	417
489	319
255	262
481	303
255	384
288	259
258	269
389	287
275	387
265	386
339	271
255	449
334	460
271	487
510	335
337	319
328	391
337	339
449	485
335	321
353	295
473	267
480	503
310	451
257	260
356	353
320	415
255	405
361	270
280	264
351	296
264	395
303	272
292	261
399	259
267	261
308	272
325	280
272	272
255	386
465	325
393	418
307	416
450	295
339	258
399	337
423	322
358	257
276	450
256	263
352	260
352	352
388	294
372	257
353	449
385	395
258	483
330	275
292	323
274	463
263	312
336	385
400	378
483	355
353	377
276	356
499	306
274	383
305	277
335	304
300	399
319	256
266	343
262	367
346	459
321	450
335	392
401	416
355	306
383	407
288	257
387	261
293	301
311	360
415	320
347	320
255	264
263	342
264	369
257	352
262	451
402	277
359	464
385	416
275	264
288	278
504	257
392	463
263	447
255	321
256	330
290	322
333	420
256	265
276	400
483	316
287	279
382	355
339	311
292	337
315	287
277	288
393	291
320	368
256	452
257	281
271	464
396	506
257	353
419	416
335	267
328	304
260	256
320	315
416	426
390	328
388	255
320	320
386	448
386	258
263	453
364	306
353	277
299	257
288	273
259	336
392	256
265	339
259	273
260	274
423	292
357	296
502	352
325	305
416	391
463	259
394	423
477	270
383	331
283	261
455	320
295	319
258	270
325	495
354	325
385	328
288	395
258	483
256	299
313	283
279	284
319	451
296	303
438	312
267	259
426	319
461	257
276	385
255	255
416	393
319	256
257	338
296	314
453	287
387	371
385	256
384	459
261	264
451	391
335	272
295	371
271	257
329	300
480	307
265	403
368	404
398	301
405	323
296	352
258	264
351	293
435	264
399	385
456	271
335	319
271	376
391	395
431	282
398	340
353	450
263	275
451	387
265	463
396	482
491	320
275	267
296	327
272	320
280	449
406	319
323	258
304	255
8	260
112	308
21	262
16	289
133	267
33	309
140	261
227	257
3	489
24	355
92	319
198	452
3	283
96	319
160	467
12	305
98	364
84	275
64	263
67	418
146	408
13	359
16	261
24	284
1	260
206	275
1	480
160	272
32	275
0	287
178	268
64	485
10	328
224	287
128	272
229	359
18	329
165	259
21	391
10	341
73	426
1	386
184	388
183	324
1	344
133	267
216	290
192	266
75	437
13	337
6	273
144	386
28	307
212	348
80	266
0	316
103	384
0	260
130	409
198	272
139	278
52	417
96	289
68	346
132	271
81	391
64	262
49	325
132	276
144	267
128	289
203	484
0	389
188	384
80	337
32	280
128	431
88	269
212	479
170	255
232	320
35	336
35	260
229	291
106	387
217	350
128	384
214	404
44	287
13	371
165	387
68	415
12	269
163	320
132	454
161	255
112	441
4	427
101	319
72	287
96	319
174	289
2	304
145	255
96	491
172	308
141	416
161	255
161	275
6	257
28	312
86	409
178	457
193	439
22	330
58	400
27	264
64	258
11	405
0	359
113	363
86	311
206	256
52	440
131	261
255	332
35	451
185	461
176	274
19	256
42	433
232	399
52	265
97	274
34	277
10	325
98	404
97	265
152	409
67	275
26	325
8	275
0	447
52	290
209	276
138	271
16	386
26	367
154	392
100	288
131	322
113	464
129	256
12	393
8	495
65	262
7	296
185	309
180	255
80	383
154	338
106	297
9	288
3	304
128	328
142	258
77	323
2	271
2	304
66	302
18	321
68	353
164	277
2	255
20	480
141	256
137	393
129	408
48	379
107	320
152	341
68	274
108	303
66	385
48	431
64	258
40	399
32	395
186	343
1	272
70	332
9	411
48	381
102	284
68	275
0	305
166	255
15	265
195	288
80	418
163	415
206	271
102	435
16	341
4	331
44	279
107	319
13	264
88	505
128	286
48	265
3	261
3	319
15	424
11	447
48	338
6	385
97	271
120	323
144	415
0	391
9	384
80	277
162	324
12	329
165	285
0	463
163	263
48	359
108	471
97	463
32	435
66	304
69	255
91	272
64	340
67	295
32	256
196	355
20	257
162	351
184	327
2	394
48	333
48	332
244	308
45	348
4	264
50	449
82	293
64	328
42	319
237	384
4	399
38	341
187	479
129	495
64	388
32	340
129	354
152	257
185	420
83	337
176	256
205	327
210	271
108	265
172	328
212	257
24	386
37	255
134	303
3	322
8	431
199	383
133	287
136	280
82	339
